2022-03-26 19:03:50,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:50,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:50,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:53,623 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:53,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:53,623 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:53,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:53,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:53,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:53,624 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:53,624 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:03:53,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:53,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:03:53,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:03:54,652 INFO  consensus.election.FastBullyAlgorithm - LOG  : Starting the waiting job [DefaultQuartzScheduler] : group_fast_bully.coordinator_msg_timeout_job
2022-03-26 19:03:54,669 INFO  consensus.election.FastBullyAlgorithm - LOG  : Job [group_fast_bully.coordinator_msg_timeout_job] get interrupted from [DefaultQuartzScheduler]
2022-03-26 19:03:54,671 INFO  consensus.election.FastBullyAlgorithm - accepting new leader server 2
2022-03-26 19:03:54,671 INFO  consensus.election.FastBullyAlgorithm - [Server.Room@1ec5f755]
2022-03-26 19:03:54,681 INFO  MessagePassing.MessagePassing - java.net.Socket$SocketOutputStream@767dab68
2022-03-26 19:03:54,682 INFO  MessagePassing.MessagePassing - *******************
2022-03-26 19:03:54,682 INFO  consensus.election.FastBullyAlgorithm - send information to new leader 2
2022-03-26 19:03:54,684 INFO  Server.ServerThread - INFO : leader server 2 update done
2022-03-26 19:03:55,235 INFO  heartbeat.GossipJob - Receiving gossip from server: [2] gossipping: {"1":4,"2":0}
2022-03-26 19:03:55,236 INFO  heartbeat.GossipJob - Current cluster heart beat state is: {1=0, 2=0}
2022-03-26 19:03:56,622 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:03:56,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:03:56,623 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:03:56,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
